REGIONAL,DEPARTAMENTO,TECNOL,GERENCIA,CANAL_HOMOLOGADO_MILLICON,tipo_fuerza_venta,estrato,antiguedad_meses,productos,portafolio,no_serv_tecnicos,fallo,asesoria_factura,pedidos_peticiones,reagendamiento,asesoria_servicios,retencion,Otras,quejas_fraude,traslado,Incumplimiento_pago,cliente_id
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,122,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32540031
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,55,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32540287
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,202,TV,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,32540319
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,91,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32540474
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,203,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,0,32540663
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,39,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32541120
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,32541309
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,32541309
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,53,TO+TV+BA,Trio,1,Sin señal,0,1,0,0,0,0,0,1,1,32542645
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,53,TO+TV+BA,Trio,1,Sin señal,0,1,0,0,0,0,0,1,1,32542645
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,53,TO+TV+BA,Trio,1,Sin señal,0,1,0,0,0,0,0,1,1,32542645
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,0,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,32542991
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,0,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,32542991
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,0,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,32542991
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,2,57,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,0,32543265
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,5,31,BA,Individual,1,No funciona línea telefónica,1,0,0,0,0,0,0,0,0,32543834
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,11,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,32544982
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,11,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,32544982
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,11,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,32544982
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,171,TV+BA,Duo,NULL,NULL,0,1,0,0,0,0,0,0,0,32550128
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,171,TV+BA,Duo,NULL,NULL,0,1,0,0,0,0,0,0,0,32550128
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,1,127,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32550281
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,202,TV+BA,Duo,1,Sin señal,0,0,0,0,0,0,0,0,0,32550500
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,202,TV+BA,Duo,1,Sin señal,0,0,0,0,0,0,0,0,0,32550500
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,177,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32550757
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,2,144,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32551464
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,1,19,BA,Individual,1,No funciona línea telefónica,0,0,0,0,0,0,0,0,0,32551852
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,2,5,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,1,32551872
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,2,5,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,1,32551872
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,2,2,TO+TV+BA,Trio,1,Servicio intermitente,1,1,0,1,1,0,0,0,0,32552377
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,2,2,TO+TV+BA,Trio,1,Servicio intermitente,1,1,0,1,1,0,0,0,0,32552377
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,2,2,TO+TV+BA,Trio,1,Servicio intermitente,1,1,0,1,1,0,0,0,0,32552377
NOROCCIDENTE,ANTIOQUIA,HFC,OTROS,OTROS,INDIRECTA,4,2,BA,Individual,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,32552510
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,202,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32552564
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,119,BA,Individual,1,No navega,0,0,0,0,0,0,0,0,0,32553813
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,36,TO+BA,Duo,1,Línea con ruido,0,0,0,0,0,0,0,0,0,32554017
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,36,TO+BA,Duo,1,Línea con ruido,0,0,0,0,0,0,0,0,0,32554017
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32554066
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,25,TV,Individual,NULL,NULL,1,1,1,0,0,1,0,0,0,32554398
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32555900
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,3,202,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,0,32555935
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,7,TO+BA,Duo,NULL,NULL,0,1,1,0,0,0,0,1,0,32556555
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,7,TO+BA,Duo,NULL,NULL,0,1,1,0,0,0,0,1,0,32556555
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,61,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32556745
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,1,34,BA,Individual,1,No navega,1,0,0,1,0,0,0,0,0,32557881
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,32560306
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,32560306
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,5,29,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32562466
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,32562713
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,125,TO,Individual,NULL,NULL,1,1,0,1,0,0,0,1,1,3375095
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,4,TO,Individual,NULL,NULL,1,1,0,1,0,0,0,0,0,3376478
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,11,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,3377435
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,3,1,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,0,3380881
EJE CAFETERO,QUINDIO,HFC,TIENDAS,TIENDAS,INDIRECTA,3,80,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,33817854
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,3382650
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,6,8,TO+TV,Duo,1,Fallas en audio/subtitulos,0,0,0,0,0,0,0,0,0,3383347
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,6,8,TO+TV,Duo,1,Fallas en audio/subtitulos,0,0,0,0,0,0,0,0,0,3383347
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,0,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,1,3384101
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,0,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,1,3384101
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,48,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,3385964
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,174,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,3389433
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,174,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,3389433
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,4,18,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,3389974
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,65,TO,Individual,1,No navega,1,0,0,0,0,0,0,1,0,3391922
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,3392674
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,3392674
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,3395003
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,122,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,3395227
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,20,BA,Individual,NULL,NULL,1,0,0,0,0,0,0,0,0,3395577
EJE CAFETERO,RISARALDA,HFC,CONTACT,IN BOUND,INDIRECTA,SE,,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,33965673
EJE CAFETERO,RISARALDA,HFC,CONTACT,IN BOUND,INDIRECTA,SE,,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,33965673
EJE CAFETERO,CALDAS,HFC,TIENDAS,TIENDAS,INDIRECTA,6,7,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,33965829
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,DEALERS,DIRECTA,2,1,TO+TV,Duo,1,No navega,0,0,0,0,0,0,0,0,0,3396642
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,DEALERS,DIRECTA,2,1,TO+TV,Duo,1,No navega,0,0,0,0,0,0,0,0,0,3396642
EJE CAFETERO,RISARALDA,HFC,FVD,DEALERS,DIRECTA,SE,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,33967471
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,6,TO,Individual,1,Mala calidad en la imagen,0,0,0,0,0,0,0,0,0,3396967
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,19,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,3397583
NOROCCIDENTE,ANTIOQUIA,DTH,FVD,DEALERS,DIRECTA,4,3,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,33990092
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,126,TO,Individual,1,No funciona línea telefónica,0,0,0,0,0,0,0,0,0,3399714
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,5,0,TV,Individual,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,3399771
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,66,TV,Individual,1,Navegacion Lenta,0,0,0,0,0,0,0,0,0,3400395
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,4,3,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,3400845
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,55,BA,Individual,1,No funciona línea telefónica,0,0,0,0,0,0,0,0,0,3401103
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,3,16,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,3403046
EJE CAFETERO,RISARALDA,HFC,CONTACT,SAC,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,34040779
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,34041594
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,187,BA,Individual,1,No navega,0,0,0,0,0,0,0,0,0,34044281
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,34050537
EJE CAFETERO,RISARALDA,HFC,CONTACT,IN BOUND,INDIRECTA,SE,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,34053018
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,34053175
EJE CAFETERO,RISARALDA,HFC,FVD,FVD,INDIRECTA,SE,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,34053522
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,34054767
EJE CAFETERO,RISARALDA,HFC,CONTACT,SAC,INDIRECTA,SE,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,34055146
EJE CAFETERO,RISARALDA,HFC,RETAIL,RETAIL,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,34055310
EJE CAFETERO,RISARALDA,HFC,CONTACT,SAC,INDIRECTA,SE,,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,34055372
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,4,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,34056778
EJE CAFETERO,RISARALDA,HFC,CONTACT,IN BOUND,INDIRECTA,2,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,34057008
EJE CAFETERO,RISARALDA,HFC,FVD,DEALERS,DIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,37175970
CENTRO,CUNDINAMARCA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,3,35,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,37212784
CENTRO,CUNDINAMARCA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,3,35,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,37212784
CENTRO,CUNDINAMARCA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,3,35,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,37212784
ORIENTE,NORTE DE SANTANDER,HFC,TIENDAS,TIENDAS,INDIRECTA,3,23,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,37228185
ORIENTE,NORTE DE SANTANDER,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,4,,TO,Individual,1,No navega,0,0,0,0,0,0,0,0,0,37232641
ORIENTE,SANTANDER,HFC,CONTACT,SAC,INDIRECTA,2,24,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,37236085
ORIENTE,NORTE DE SANTANDER,HFC,CONTACT,SAC,INDIRECTA,3,16,TV,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,37251924
EJE CAFETERO,RISARALDA,HFC,RETAIL,RETAIL,INDIRECTA,SE,,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,37326445
SUR,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,37342813
SUR,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,37342813
SUR,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,37342813
ORIENTE,SANTANDER,HFC,TIENDAS,TIENDAS,INDIRECTA,4,16,TO,Individual,1,No navega,0,0,0,0,0,0,0,0,0,37394169
COSTA,BOLIVAR,HFC,CONTACT,SAC,INDIRECTA,2,31,TO,Individual,1,No funciona línea telefónica,0,0,0,0,0,0,0,0,0,37441811
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,37443704
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,37443704
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,37443704
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,39156663
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,39156663
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,39156970
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,1,43,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,0,0,0,39157726
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,1,43,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,0,0,0,39157726
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,1,43,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,0,0,0,39157726
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,DEALERS,DIRECTA,2,177,BA,Individual,1,No navega,0,0,0,0,0,0,0,0,0,39157949
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,15,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,39158139
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,15,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,39158139
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,1,30,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,1,39158930
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,1,30,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,1,39158930
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,25,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,39159057
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,90,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,39160873
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,34,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,39161549
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,0,TO+BA,Duo,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,39164062
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,0,TO+BA,Duo,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,39164062
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,2,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,39165315
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,2,16,BA,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,39166319
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,61,TV,Individual,1,Solicitud configuracion tecni,1,1,0,0,0,0,0,0,0,39168239
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,67,TO+TV+BA,Trio,1,Problemas Control Remoto,0,0,0,0,0,0,0,1,0,39169476
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,67,TO+TV+BA,Trio,1,Problemas Control Remoto,0,0,0,0,0,0,0,1,0,39169476
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,67,TO+TV+BA,Trio,1,Problemas Control Remoto,0,0,0,0,0,0,0,1,0,39169476
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,DEALERS,DIRECTA,1,7,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,1,39171065
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,DEALERS,DIRECTA,1,7,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,1,39171065
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,39172026
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,1,62,TV,Individual,1,No funciona línea telefónica,0,1,0,1,0,0,0,1,0,39172366
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,1,7,TO+TV,Duo,1,No navega,0,0,0,0,0,0,0,0,0,39175301
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,1,7,TO+TV,Duo,1,No navega,0,0,0,0,0,0,0,0,0,39175301
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,4,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,39176994
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,4,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,39176994
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,6,TV,Individual,1,Sin señal,0,0,0,0,1,0,1,0,0,39177421
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,4,10,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,39178360
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,4,10,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,39178360
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,4,10,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,39178360
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,2,15,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,39178423
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,2,15,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,39178423
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,31,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,39178549
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,31,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,39178549
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,31,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,39178549
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,79,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,39179408
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,66,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,39179688
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,3,41,TV,Individual,1,Sin señal,1,1,0,0,0,0,0,1,0,39180113
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,2,185,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,39180854
